OrderID,OrderDate,CustomerID,ProductID,Quantity,UnitPrice,Discount,OrderValue,OrderStatus,IsBlackFriday
23098,2024-11-11,C0484,P0034,4,12.04,0.0,48.16,Completed,No
23099,2024-11-11,C0320,P0005,1,11.55,0.0,11.55,Completed,No
23100,2024-11-11,C0460,P0038,4,36.25,0.0,145.0,Completed,No
23101,2024-11-11,C0106,P0034,2,35.72,0.0,71.44,Completed,No
23102,2024-11-11,C0367,P0040,1,69.43,0.0,69.43,Completed,No
23103,2024-11-11,C0362,P0014,1,19.53,0.0,19.53,Completed,No
23104,2024-11-11,C0002,P0032,1,79.42,0.0,79.42,Completed,No
23105,2024-11-11,C0130,P0034,1,14.69,0.0,14.69,Completed,No
23106,2024-11-12,C0113,P0008,2,54.97,0.0,109.94,Completed,No
23107,2024-11-12,C0435,P0026,1,11.66,0.0,11.66,Completed,No
23108,2024-11-12,C0005,P0031,1,14.09,0.0,14.09,Completed,No
23109,2024-11-12,C0308,P0012,1,73.56,0.0,73.56,Completed,No
23110,2024-11-12,C0094,P0025,1,70.94,0.0,70.94,Completed,No
23111,2024-11-12,C0472,P0027,1,54.7,0.0,54.7,Completed,No
23112,2024-11-12,C0380,P0024,1,57.89,0.0,57.89,Completed,No
23113,2024-11-12,C0116,P0036,3,35.93,0.0,107.79,Completed,No
23114,2024-11-12,C0429,P0026,2,76.23,0.0,152.46,Completed,No
23115,2024-11-12,C0212,P0021,1,54.53,0.0,54.53,Completed,No
23116,2024-11-12,C0248,P0002,3,70.71,0.0,212.13,Completed,No
23117,2024-11-12,C0074,P0007,1,52.42,0.0,52.42,Completed,No
23118,2024-11-12,C0412,P0023,1,51.89,0.0,51.89,Completed,No
23119,2024-11-12,C0485,P0004,1,71.03,0.0,71.03,Completed,No
23120,2024-11-12,C0007,P0004,1,11.78,0.0,11.78,Completed,No
23121,2024-11-12,C0022,P0020,1,75.24,0.0,75.24,Completed,No
23122,2024-11-12,C0166,P0025,1,44.96,0.0,44.96,Completed,No
23123,2024-11-12,C0372,P0006,1,61.71,0.0,61.71,Completed,No
23124,2024-11-12,C0215,P0020,1,39.27,0.0,39.27,Completed,No
23125,2024-11-12,C0056,P0028,1,48.91,0.0,48.91,Completed,No
23126,2024-11-12,C0420,P0012,1,68.58,0.0,68.58,Completed,No
23127,2024-11-12,C0494,P0009,2,67.17,0.0,134.34,Completed,No
23128,2024-11-12,C0484,P0017,1,32.42,0.0,32.42,Completed,No
23129,2024-11-12,C0057,P0038,2,60.59,0.0,121.18,Completed,No
23130,2024-11-12,C0367,P0003,1,74.03,0.0,74.03,Completed,No
23131,2024-11-12,C0402,P0018,3,22.54,0.0,67.62,Completed,No
23132,2024-11-12,C0500,P0037,1,49.06,0.0,49.06,Completed,No
23133,2024-11-12,C0053,P0020,1,28.57,0.0,28.57,Completed,No
23134,2024-11-12,C0224,P0017,2,72.31,0.0,144.62,Completed,No
23135,2024-11-12,C0342,P0014,2,31.25,0.0,62.5,Completed,No
23136,2024-11-12,C0302,P0021,2,77.14,0.0,154.28,Completed,No
23137,2024-11-12,C0483,P0037,1,69.57,0.0,69.57,Completed,No
23138,2024-11-13,C0403,P0036,2,36.76,0.0,73.52,Completed,No
23139,2024-11-13,C0038,P0014,3,48.27,0.0,144.81,Completed,No
23140,2024-11-13,C0480,P0004,4,29.12,0.0,116.48,Completed,No
23141,2024-11-13,C0032,P0039,2,62.04,0.0,124.08,Completed,No
23142,2024-11-13,C0480,P0016,1,28.99,0.0,28.99,Completed,No
23143,2024-11-13,C0104,P0036,1,68.66,0.0,68.66,Completed,No
23144,2024-11-13,C0168,P0030,2,34.8,0.0,69.6,Completed,No
23145,2024-11-13,C0285,P0022,2,39.18,0.0,78.36,Completed,No
23146,2024-11-13,C0158,P0029,3,72.13,0.0,216.39,Completed,No
23147,2024-11-13,C0493,P0005,1,65.08,0.0,65.08,Completed,No
23148,2024-11-13,C0027,P0007,1,11.1,0.0,11.1,Completed,No
23149,2024-11-13,C0168,P0015,1,20.89,0.0,20.89,Completed,No
23150,2024-11-13,C0277,P0010,1,43.55,0.0,43.55,Completed,No
23151,2024-11-13,C0382,P0037,1,64.8,0.0,64.8,Completed,No
23152,2024-11-13,C0255,P0002,1,27.67,0.0,27.67,Completed,No
23153,2024-11-13,C0154,P0007,1,46.73,0.0,46.73,Completed,No
23154,2024-11-13,C0161,P0022,2,19.39,0.0,38.78,Completed,No
23155,2024-11-13,C0422,P0027,1,74.47,0.0,74.47,Completed,No
23156,2024-11-13,C0301,P0034,1,47.76,0.0,47.76,Completed,No
23157,2024-11-13,C0167,P0014,1,76.82,0.0,76.82,Completed,No
23158,2024-11-14,C0070,P0034,2,17.74,0.0,35.48,Completed,No
23159,2024-11-14,C0170,P0027,1,48.97,0.0,48.97,Completed,No
23160,2024-11-14,C0231,P0005,2,62.65,0.0,125.3,Completed,No
23161,2024-11-14,C0251,P0029,1,34.76,0.0,34.76,Completed,No
23162,2024-11-14,C0090,P0019,1,10.29,0.0,10.29,Completed,No
23163,2024-11-14,C0336,P0033,1,56.34,0.0,56.34,Completed,No
23164,2024-11-14,C0391,P0033,1,27.95,0.0,27.95,Completed,No
23165,2024-11-14,C0062,P0013,1,41.38,0.0,41.38,Completed,No
23166,2024-11-14,C0126,P0009,1,20.03,0.0,20.03,Completed,No
23167,2024-11-14,C0090,P0031,2,31.41,0.0,62.82,Completed,No
23168,2024-11-14,C0460,P0023,2,47.08,0.0,94.16,Completed,No
23169,2024-11-14,C0148,P0038,1,17.67,0.0,17.67,Completed,No
23170,2024-11-14,C0482,P0023,2,58.68,0.0,117.36,Completed,No
23171,2024-11-14,C0092,P0036,3,78.49,0.0,235.47,Completed,No
23172,2024-11-14,C0305,P0008,2,56.76,0.0,113.52,Completed,No
23173,2024-11-14,C0149,P0020,1,71.1,0.0,71.1,Completed,No
23174,2024-11-14,C0235,P0003,1,42.05,0.0,42.05,Completed,No
23175,2024-11-14,C0091,P0017,4,54.0,0.0,216.0,Completed,No
23176,2024-11-14,C0213,P0005,1,42.2,0.0,42.2,Completed,No
23177,2024-11-14,C0016,P0011,1,40.46,0.0,40.46,Completed,No
23178,2024-11-14,C0327,P0021,1,63.9,0.0,63.9,Completed,No
23179,2024-11-14,C0405,P0001,1,11.19,0.0,11.19,Completed,No
23180,2024-11-14,C0122,P0002,1,14.52,0.0,14.52,Completed,No
23181,2024-11-14,C0097,P0034,3,51.26,0.0,153.78,Completed,No
23182,2024-11-14,C0141,P0021,1,57.1,0.0,57.1,Completed,No
23183,2024-11-14,C0024,P0004,3,33.22,0.0,99.66,Completed,No
23184,2024-11-14,C0026,P0032,1,29.76,0.0,29.76,Completed,No
23185,2024-11-15,C0108,P0032,1,52.04,0.0,52.04,Completed,No
23186,2024-11-15,C0332,P0009,2,48.87,0.0,97.74,Completed,No
23187,2024-11-15,C0479,P0034,3,50.8,0.0,152.4,Completed,No
23188,2024-11-15,C0331,P0005,2,72.8,0.0,145.6,Completed,No
23189,2024-11-15,C0493,P0039,2,17.91,0.0,35.82,Completed,No
23190,2024-11-15,C0446,P0016,2,13.86,0.0,27.72,Completed,No
23191,2024-11-15,C0414,P0021,1,69.07,0.0,69.07,Completed,No
23192,2024-11-15,C0404,P0010,1,18.98,0.0,18.98,Completed,No
23193,2024-11-15,C0415,P0017,2,24.69,0.0,49.38,Completed,No
23194,2024-11-15,C0125,P0018,3,19.25,0.0,57.75,Completed,No
23195,2024-11-15,C0141,P0011,3,10.71,0.0,32.13,Completed,No
23196,2024-11-15,C0316,P0019,2,75.28,0.0,150.56,Completed,No
23197,2024-11-15,C0230,P0038,2,73.98,0.0,147.96,Completed,No
23198,2024-11-15,C0222,P0005,1,33.71,0.0,33.71,Completed,No
23199,2024-11-15,C0407,P0023,2,35.73,0.0,71.46,Completed,No
23200,2024-11-15,C0040,P0007,2,24.16,0.0,48.32,Completed,No
23201,2024-11-15,C0441,P0005,1,35.37,0.0,35.37,Completed,No
23202,2024-11-16,C0059,P0012,1,11.05,0.0,11.05,Completed,No
23203,2024-11-16,C0121,P0027,3,51.07,0.0,153.21,Completed,No
23204,2024-11-16,C0132,P0018,1,35.33,0.0,35.33,Completed,No
23205,2024-11-16,C0398,P0010,1,62.45,0.0,62.45,Completed,No
23206,2024-11-16,C0456,P0004,2,31.31,0.0,62.62,Completed,No
23207,2024-11-16,C0280,P0028,1,56.45,0.0,56.45,Completed,No
23208,2024-11-16,C0303,P0002,1,76.21,0.0,76.21,Completed,No
23209,2024-11-16,C0268,P0015,1,74.12,0.0,74.12,Completed,No
23210,2024-11-16,C0196,P0007,1,18.41,0.0,18.41,Completed,No
23211,2024-11-16,C0365,P0036,1,35.04,0.0,35.04,Completed,No
23212,2024-11-16,C0301,P0027,1,63.72,0.0,63.72,Completed,No
23213,2024-11-16,C0409,P0036,2,42.49,0.0,84.98,Completed,No
23214,2024-11-16,C0372,P0009,4,57.75,0.0,231.0,Completed,No
23215,2024-11-16,C0137,P0009,4,30.45,0.0,121.8,Completed,No
23216,2024-11-16,C0186,P0036,3,66.84,0.0,200.52,Completed,No
23217,2024-11-16,C0372,P0028,2,53.24,0.0,106.48,Completed,No
23218,2024-11-16,C0335,P0016,4,66.43,0.0,265.72,Completed,No
23219,2024-11-16,C0386,P0029,1,34.35,0.0,34.35,Completed,No
23220,2024-11-16,C0070,P0015,3,58.25,0.0,174.75,Completed,No
23221,2024-11-16,C0448,P0023,1,10.67,0.0,10.67,Completed,No
23222,2024-11-16,C0283,P0040,2,49.86,0.0,99.72,Completed,No
23223,2024-11-16,C0031,P0017,1,35.25,0.0,35.25,Completed,No
23224,2024-11-16,C0123,P0022,1,62.72,0.0,62.72,Completed,No
23225,2024-11-16,C0434,P0034,1,40.2,0.0,40.2,Completed,No
23226,2024-11-16,C0237,P0035,2,32.29,0.0,64.58,Completed,No
23227,2024-11-16,C0323,P0009,1,20.02,0.0,20.02,Completed,No
23228,2024-11-16,C0020,P0021,1,38.6,0.0,38.6,Completed,No
23229,2024-11-16,C0047,P0002,2,43.44,0.0,86.88,Completed,No
23230,2024-11-16,C0462,P0022,1,55.53,0.0,55.53,Completed,No
23231,2024-11-16,C0403,P0031,1,48.76,0.0,48.76,Completed,No
23232,2024-11-16,C0408,P0015,4,37.32,0.0,149.28,Completed,No
23233,2024-11-17,C0482,P0004,2,19.95,0.0,39.9,Completed,No
23234,2024-11-17,C0019,P0024,4,75.0,0.0,300.0,Completed,No
23235,2024-11-17,C0299,P0006,3,35.13,0.0,105.39,Completed,No
23236,2024-11-17,C0024,P0032,1,27.12,0.0,27.12,Completed,No
23237,2024-11-17,C0374,P0020,2,15.56,0.0,31.12,Completed,No
23238,2024-11-17,C0349,P0022,2,23.57,0.0,47.14,Completed,No
23239,2024-11-17,C0369,P0017,2,64.12,0.0,128.24,Completed,No
23240,2024-11-17,C0399,P0002,1,36.25,0.0,36.25,Completed,No
23241,2024-11-17,C0166,P0021,2,11.14,0.0,22.28,Completed,No
23242,2024-11-17,C0046,P0010,1,34.39,0.0,34.39,Completed,No
23243,2024-11-17,C0488,P0022,2,47.99,0.0,95.98,Completed,No
23244,2024-11-17,C0391,P0017,1,38.45,0.0,38.45,Completed,No
23245,2024-11-17,C0012,P0021,2,18.72,0.0,37.44,Completed,No
23246,2024-11-17,C0267,P0022,1,41.55,0.0,41.55,Completed,No
23247,2024-11-17,C0043,P0019,1,28.55,0.0,28.55,Completed,No
23248,2024-11-17,C0145,P0039,1,31.17,0.0,31.17,Completed,No
23249,2024-11-17,C0382,P0036,2,14.13,0.0,28.26,Completed,No
23250,2024-11-17,C0458,P0022,1,10.45,0.0,10.45,Completed,No
23251,2024-11-17,C0147,P0018,2,38.87,0.0,77.74,Completed,No
23252,2024-11-17,C0225,P0008,1,71.88,0.0,71.88,Completed,No
23253,2024-11-17,C0013,P0029,4,60.51,0.0,242.04,Completed,No
23254,2024-11-17,C0040,P0010,2,22.0,0.0,44.0,Completed,No
23255,2024-11-17,C0419,P0010,4,66.47,0.0,265.88,Completed,No
23256,2024-11-17,C0191,P0025,2,72.89,0.0,145.78,Completed,No
23257,2024-11-18,C0422,P0029,1,39.77,0.0,39.77,Completed,No
23258,2024-11-18,C0332,P0032,2,21.47,0.0,42.94,Completed,No
23259,2024-11-18,C0188,P0035,2,70.16,0.0,140.32,Completed,No
23260,2024-11-18,C0450,P0020,1,12.4,0.0,12.4,Completed,No
23261,2024-11-18,C0168,P0013,2,24.43,0.0,48.86,Completed,No
23262,2024-11-18,C0192,P0017,3,73.51,0.0,220.53,Completed,No
23263,2024-11-18,C0392,P0005,1,72.53,0.0,72.53,Completed,No
23264,2024-11-18,C0406,P0029,1,35.66,0.0,35.66,Completed,No
23265,2024-11-18,C0274,P0029,1,20.28,0.0,20.28,Completed,No
23266,2024-11-18,C0393,P0005,1,60.31,0.0,60.31,Completed,No
23267,2024-11-18,C0367,P0003,4,44.99,0.0,179.96,Completed,No
23268,2024-11-18,C0009,P0037,3,38.41,0.0,115.23,Completed,No
23269,2024-11-18,C0466,P0019,1,41.91,0.0,41.91,Completed,No
23270,2024-11-18,C0054,P0018,2,27.4,0.0,54.8,Completed,No
23271,2024-11-18,C0447,P0001,1,27.15,0.0,27.15,Completed,No
23272,2024-11-18,C0026,P0040,4,56.71,0.0,226.84,Completed,No
23273,2024-11-18,C0150,P0029,1,46.33,0.0,46.33,Completed,No
23274,2024-11-18,C0416,P0012,1,30.18,0.0,30.18,Completed,No
23275,2024-11-18,C0383,P0029,4,18.34,0.0,73.36,Completed,No
23276,2024-11-18,C0492,P0030,2,31.11,0.0,62.22,Completed,No
23277,2024-11-18,C0379,P0029,1,66.18,0.0,66.18,Completed,No
23278,2024-11-18,C0018,P0003,4,18.69,0.0,74.76,Completed,No
23279,2024-11-18,C0349,P0035,1,61.07,0.0,61.07,Completed,No
23280,2024-11-18,C0006,P0022,1,38.98,0.0,38.98,Completed,No
23281,2024-11-18,C0322,P0017,1,27.08,0.0,27.08,Completed,No
23282,2024-11-18,C0080,P0002,3,34.95,0.0,104.85,Completed,No
23283,2024-11-18,C0448,P0004,4,43.76,0.0,175.04,Completed,No
23284,2024-11-18,C0077,P0027,1,45.29,0.0,45.29,Completed,No
23285,2024-11-18,C0276,P0029,2,37.02,0.0,74.04,Completed,No
23286,2024-11-18,C0285,P0028,1,49.56,0.0,49.56,Completed,No
23287,2024-11-18,C0203,P0005,1,61.22,0.0,61.22,Completed,No
23288,2024-11-18,C0189,P0008,1,29.54,0.0,29.54,Completed,No
23289,2024-11-19,C0363,P0039,1,42.93,0.0,42.93,Completed,No
23290,2024-11-19,C0439,P0022,1,15.78,0.0,15.78,Completed,No
23291,2024-11-19,C0408,P0032,2,28.89,0.0,57.78,Completed,No
23292,2024-11-19,C0236,P0001,2,47.42,0.0,94.84,Completed,No
23293,2024-11-19,C0270,P0022,1,50.92,0.0,50.92,Completed,No
23294,2024-11-19,C0222,P0040,4,39.97,0.0,159.88,Completed,No
23295,2024-11-19,C0325,P0001,2,38.18,0.0,76.36,Completed,No
23296,2024-11-19,C0400,P0014,2,17.44,0.0,34.88,Completed,No
23297,2024-11-19,C0324,P0012,1,53.09,0.0,53.09,Completed,No
23298,2024-11-19,C0413,P0018,1,63.63,0.0,63.63,Completed,No
23299,2024-11-19,C0491,P0026,2,21.84,0.0,43.68,Completed,No
23300,2024-11-19,C0408,P0012,3,77.5,0.0,232.5,Completed,No
23301,2024-11-19,C0300,P0029,1,41.98,0.0,41.98,Completed,No
23302,2024-11-19,C0099,P0040,1,15.32,0.0,15.32,Completed,No
23303,2024-11-19,C0338,P0016,2,35.56,0.0,71.12,Completed,No
23304,2024-11-19,C0344,P0027,1,10.36,0.0,10.36,Completed,No
23305,2024-11-19,C0367,P0036,1,67.18,0.0,67.18,Completed,No
23306,2024-11-19,C0266,P0011,1,61.53,0.0,61.53,Completed,No
23307,2024-11-19,C0364,P0016,3,77.89,0.0,233.67,Completed,No
23308,2024-11-19,C0463,P0023,1,74.81,0.0,74.81,Completed,No
23309,2024-11-19,C0441,P0029,1,50.84,0.0,50.84,Completed,No
23310,2024-11-19,C0451,P0023,2,13.34,0.0,26.68,Completed,No
23311,2024-11-19,C0199,P0020,1,32.74,0.0,32.74,Completed,No
23312,2024-11-19,C0314,P0005,2,62.3,0.0,124.6,Completed,No
23313,2024-11-19,C0176,P0002,1,10.57,0.0,10.57,Completed,No
23314,2024-11-19,C0038,P0006,2,41.67,0.0,83.34,Completed,No
23315,2024-11-19,C0204,P0030,1,35.91,0.0,35.91,Completed,No
23316,2024-11-19,C0439,P0040,1,62.92,0.0,62.92,Completed,No
23317,2024-11-19,C0097,P0024,2,47.15,0.0,94.3,Completed,No
23318,2024-11-19,C0358,P0005,3,41.94,0.0,125.82,Completed,No
23319,2024-11-19,C0215,P0029,1,13.16,0.0,13.16,Completed,No
23320,2024-11-19,C0067,P0014,2,63.03,0.0,126.06,Completed,No
23321,2024-11-19,C0056,P0016,1,51.96,0.0,51.96,Completed,No
23322,2024-11-19,C0223,P0008,1,79.9,0.0,79.9,Completed,No
23323,2024-11-19,C0013,P0024,2,36.18,0.0,72.36,Completed,No
23324,2024-11-19,C0312,P0006,1,55.26,0.0,55.26,Completed,No
23325,2024-11-19,C0454,P0036,1,19.52,0.0,19.52,Completed,No
23326,2024-11-19,C0209,P0001,2,78.62,0.0,157.24,Completed,No
23327,2024-11-19,C0321,P0036,1,39.19,0.0,39.19,Completed,No
23328,2024-11-20,C0242,P0020,1,56.77,0.0,56.77,Completed,No
23329,2024-11-20,C0366,P0003,1,73.21,0.0,73.21,Completed,No
23330,2024-11-20,C0006,P0015,2,24.84,0.0,49.68,Completed,No
23331,2024-11-20,C0033,P0035,1,29.96,0.0,29.96,Completed,No
23332,2024-11-20,C0116,P0030,3,72.59,0.0,217.77,Completed,No
23333,2024-11-20,C0166,P0024,1,59.55,0.0,59.55,Completed,No
23334,2024-11-20,C0205,P0023,1,64.8,0.0,64.8,Completed,No
23335,2024-11-20,C0114,P0028,4,57.49,0.0,229.96,Completed,No
23336,2024-11-20,C0064,P0029,1,45.83,0.0,45.83,Completed,No
23337,2024-11-20,C0424,P0037,1,51.05,0.0,51.05,Completed,No
23338,2024-11-20,C0378,P0005,2,76.98,0.0,153.96,Completed,No
23339,2024-11-20,C0302,P0003,2,69.37,0.0,138.74,Completed,No
23340,2024-11-20,C0071,P0017,1,23.09,0.0,23.09,Completed,No
23341,2024-11-20,C0358,P0023,1,47.77,0.0,47.77,Completed,No
23342,2024-11-20,C0483,P0018,2,64.66,0.0,129.32,Completed,No
23343,2024-11-20,C0036,P0036,1,30.21,0.0,30.21,Completed,No
23344,2024-11-20,C0168,P0024,1,35.49,0.0,35.49,Completed,No
23345,2024-11-20,C0226,P0031,1,33.57,0.0,33.57,Completed,No
23346,2024-11-20,C0361,P0002,1,23.04,0.0,23.04,Completed,No
23347,2024-11-20,C0145,P0005,1,26.39,0.0,26.39,Completed,No
23348,2024-11-20,C0276,P0039,1,65.62,0.0,65.62,Completed,No
23349,2024-11-20,C0176,P0004,1,64.92,0.0,64.92,Completed,No
23350,2024-11-20,C0469,P0036,2,72.02,0.0,144.04,Completed,No
23351,2024-11-20,C0212,P0001,1,42.84,0.0,42.84,Completed,No
23352,2024-11-20,C0086,P0005,2,26.68,0.0,53.36,Completed,No
23353,2024-11-20,C0411,P0030,1,72.37,0.0,72.37,Completed,No
23354,2024-11-20,C0241,P0019,1,52.52,0.0,52.52,Completed,No
23355,2024-11-21,C0348,P0040,3,75.99,0.0,227.97,Completed,No
23356,2024-11-21,C0045,P0001,1,68.51,0.0,68.51,Completed,No
23357,2024-11-21,C0062,P0028,3,53.63,0.0,160.89,Completed,No
23358,2024-11-21,C0186,P0019,1,62.67,0.0,62.67,Completed,No
23359,2024-11-21,C0295,P0014,1,42.21,0.0,42.21,Completed,No
23360,2024-11-21,C0445,P0001,1,12.45,0.0,12.45,Completed,No
23361,2024-11-21,C0122,P0013,1,53.96,0.0,53.96,Completed,No
23362,2024-11-21,C0114,P0040,1,23.32,0.0,23.32,Completed,No
23363,2024-11-21,C0157,P0037,1,44.46,0.0,44.46,Completed,No
23364,2024-11-21,C0149,P0019,2,43.19,0.0,86.38,Completed,No
23365,2024-11-21,C0292,P0036,1,12.67,0.0,12.67,Completed,No
23366,2024-11-21,C0123,P0019,1,44.35,0.0,44.35,Completed,No
23367,2024-11-21,C0326,P0032,1,69.45,0.0,69.45,Completed,No
23368,2024-11-21,C0463,P0036,2,52.52,0.0,105.04,Completed,No
23369,2024-11-21,C0458,P0027,4,42.72,0.0,170.88,Completed,No
23370,2024-11-21,C0168,P0040,1,25.82,0.0,25.82,Completed,No
23371,2024-11-21,C0169,P0036,2,50.91,0.0,101.82,Completed,No
23372,2024-11-21,C0086,P0014,3,49.42,0.0,148.26,Completed,No
23373,2024-11-21,C0338,P0018,4,48.7,0.0,194.8,Completed,No
23374,2024-11-21,C0427,P0023,1,59.51,0.0,59.51,Completed,No
23375,2024-11-21,C0479,P0038,1,24.63,0.0,24.63,Completed,No
23376,2024-11-21,C0167,P0020,2,32.1,0.0,64.2,Completed,No
23377,2024-11-21,C0236,P0008,1,54.81,0.0,54.81,Completed,No
23378,2024-11-22,C0412,P0014,1,79.06,0.0,79.06,Completed,No
23379,2024-11-22,C0350,P0029,1,49.11,0.0,49.11,Completed,No
23380,2024-11-22,C0143,P0008,3,66.33,0.0,198.99,Completed,No
23381,2024-11-22,C0124,P0030,2,75.91,0.0,151.82,Completed,No
23382,2024-11-22,C0149,P0008,1,26.76,0.0,26.76,Completed,No
23383,2024-11-22,C0361,P0010,3,63.78,0.0,191.34,Completed,No
23384,2024-11-22,C0263,P0039,3,73.7,0.0,221.1,Completed,No
23385,2024-11-22,C0078,P0017,1,24.75,0.0,24.75,Completed,No
23386,2024-11-22,C0474,P0016,1,24.13,0.0,24.13,Completed,No
23387,2024-11-22,C0066,P0028,1,66.21,0.0,66.21,Completed,No
23388,2024-11-22,C0466,P0004,2,66.09,0.0,132.18,Completed,No
23389,2024-11-22,C0236,P0016,2,14.05,0.0,28.1,Completed,No
23390,2024-11-22,C0079,P0035,2,67.13,0.0,134.26,Completed,No
23391,2024-11-22,C0329,P0020,3,78.17,0.0,234.51,Completed,No
23392,2024-11-22,C0252,P0033,2,55.38,0.0,110.76,Completed,No
23393,2024-11-22,C0471,P0038,2,35.3,0.0,70.6,Completed,No
23394,2024-11-22,C0378,P0016,3,38.47,0.0,115.41,Completed,No
23395,2024-11-22,C0006,P0026,3,70.22,0.0,210.66,Completed,No
23396,2024-11-23,C0341,P0022,1,23.4,0.0,23.4,Completed,No
23397,2024-11-23,C0122,P0003,3,12.79,0.0,38.37,Completed,No
23398,2024-11-23,C0192,P0039,1,78.9,0.0,78.9,Completed,No
23399,2024-11-23,C0056,P0001,1,63.92,0.0,63.92,Completed,No
23400,2024-11-23,C0326,P0019,1,20.92,0.0,20.92,Completed,No
23401,2024-11-23,C0350,P0016,2,24.42,0.0,48.84,Completed,No
23402,2024-11-23,C0112,P0005,2,77.61,0.0,155.22,Completed,No
23403,2024-11-23,C0267,P0004,2,77.85,0.0,155.7,Completed,No
23404,2024-11-23,C0219,P0035,3,21.22,0.0,63.66,Completed,No
23405,2024-11-23,C0473,P0024,3,29.11,0.0,87.33,Completed,No
23406,2024-11-23,C0383,P0021,1,75.39,0.0,75.39,Completed,No
23407,2024-11-23,C0472,P0023,2,21.49,0.0,42.98,Completed,No
23408,2024-11-23,C0484,P0025,3,35.97,0.0,107.91,Completed,No
23409,2024-11-23,C0088,P0018,1,59.31,0.0,59.31,Completed,No
23410,2024-11-23,C0498,P0029,1,71.89,0.0,71.89,Completed,No
23411,2024-11-23,C0399,P0030,2,56.84,0.0,113.68,Completed,No
23412,2024-11-23,C0291,P0015,1,18.78,0.0,18.78,Completed,No
23413,2024-11-23,C0319,P0021,1,30.25,0.0,30.25,Completed,No
23414,2024-11-23,C0320,P0032,1,65.94,0.0,65.94,Completed,No
23415,2024-11-23,C0286,P0016,1,64.92,0.0,64.92,Completed,No
23416,2024-11-23,C0302,P0019,3,16.93,0.0,50.79,Completed,No
23417,2024-11-23,C0415,P0028,2,31.9,0.0,63.8,Completed,No
23418,2024-11-23,C0259,P0009,1,53.22,0.0,53.22,Completed,No
23419,2024-11-23,C0275,P0030,1,63.28,0.0,63.28,Completed,No
23420,2024-11-23,C0429,P0002,2,74.31,0.0,148.62,Completed,No
23421,2024-11-23,C0358,P0010,4,62.27,0.0,249.08,Completed,No
23422,2024-11-23,C0399,P0006,1,78.98,0.0,78.98,Completed,No
23423,2024-11-23,C0326,P0007,1,54.12,0.0,54.12,Completed,No
23424,2024-11-23,C0009,P0002,1,54.18,0.0,54.18,Completed,No
23425,2024-11-23,C0337,P0023,4,71.26,0.0,285.04,Completed,No
23426,2024-11-23,C0067,P0028,3,20.11,0.0,60.33,Completed,No
23427,2024-11-24,C0163,P0006,4,37.03,0.1,133.31,Completed,Yes
23428,2024-11-24,C0067,P0003,1,31.3,0.1,28.17,Completed,Yes
23429,2024-11-24,C0190,P0004,3,59.07,0.1,159.49,Completed,Yes
23430,2024-11-24,C0453,P0016,4,67.51,0.1,243.04,Completed,Yes
23431,2024-11-24,C0220,P0004,1,20.69,0.1,18.62,Completed,Yes
23432,2024-11-24,C0248,P0017,1,19.97,0.1,17.97,Completed,Yes
23433,2024-11-24,C0463,P0004,1,73.64,0.1,66.28,Completed,Yes
23434,2024-11-24,C0445,P0017,1,65.44,0.1,58.9,Completed,Yes
23435,2024-11-24,C0483,P0034,1,38.09,0.1,34.28,Completed,Yes
23436,2024-11-24,C0002,P0015,1,61.0,0.1,54.9,Completed,Yes
23437,2024-11-24,C0373,P0034,1,23.46,0.1,21.11,Completed,Yes
23438,2024-11-24,C0154,P0006,1,20.67,0.1,18.6,Completed,Yes
23439,2024-11-24,C0223,P0023,1,24.46,0.1,22.01,Completed,Yes
23440,2024-11-24,C0446,P0028,2,26.19,0.1,47.14,Completed,Yes
23441,2024-11-24,C0053,P0025,1,21.73,0.1,19.56,Completed,Yes
23442,2024-11-24,C0401,P0026,1,73.84,0.1,66.46,Completed,Yes
23443,2024-11-24,C0286,P0006,1,41.76,0.1,37.58,Completed,Yes
23444,2024-11-24,C0139,P0026,1,76.39,0.1,68.75,Completed,Yes
23445,2024-11-24,C0077,P0025,3,51.89,0.1,140.1,Completed,Yes
23446,2024-11-24,C0213,P0002,1,31.57,0.1,28.41,Completed,Yes
23447,2024-11-24,C0087,P0011,1,42.71,0.1,38.44,Completed,Yes
23448,2024-11-24,C0051,P0035,1,78.57,0.1,70.71,Completed,Yes
23449,2024-11-24,C0059,P0035,1,35.96,0.1,32.36,Completed,Yes
23450,2024-11-24,C0418,P0011,1,62.9,0.1,56.61,Completed,Yes
23451,2024-11-24,C0397,P0036,2,59.41,0.1,106.94,Completed,Yes
23452,2024-11-24,C0297,P0016,1,35.23,0.1,31.71,Completed,Yes
23453,2024-11-24,C0086,P0008,1,44.24,0.1,39.82,Completed,Yes
23454,2024-11-24,C0470,P0019,1,24.52,0.1,22.07,Completed,Yes
23455,2024-11-24,C0113,P0014,2,57.7,0.1,103.86,Completed,Yes
23456,2024-11-24,C0413,P0034,1,11.98,0.1,10.78,Completed,Yes
23457,2024-11-24,C0193,P0011,1,52.88,0.1,47.59,Completed,Yes
23458,2024-11-24,C0387,P0036,2,64.07,0.1,115.33,Completed,Yes
23459,2024-11-24,C0404,P0003,1,78.56,0.1,70.7,Completed,Yes
23460,2024-11-24,C0332,P0032,1,16.93,0.1,15.24,Completed,Yes
23461,2024-11-24,C0260,P0015,1,48.31,0.1,43.48,Completed,Yes
